開催日,レース名,距離,地肌,クラス
2022/11/27,障害3歳以上未勝利,2970,障,未勝利
2022/11/27,2歳新馬,2000,芝,新馬
2022/11/27,3歳以上1勝クラス,1800,ダ,NoClass
2022/11/27,3歳以上2勝クラス,1400,ダ,NoClass
2022/11/27,白菊賞(1勝クラス),1600,芝,NoClass
2022/11/27,立雲峡S(3勝クラス),1600,芝,NoClass
2022/11/27,カノープスS(OP),2000,ダ,OP
2022/11/27,京阪杯(G3),1200,芝,G3
2022/11/26,2歳未勝利,1600,ダ,未勝利
2022/11/26,2歳未勝利,1400,芝,未勝利
2022/11/26,2歳未勝利,1800,芝,未勝利
2022/11/26,障害3歳以上未勝利,3000,障,未勝利
2022/11/26,2歳新馬,1600,芝,新馬
2022/11/26,2歳新馬,1600,ダ,新馬
2022/11/26,3歳以上1勝クラス,2400,芝,NoClass
2022/11/26,3歳以上2勝クラス,1400,ダ,NoClass
2022/11/26,カトレアS(OP),1600,ダ,OP
2022/11/26,シャングリラS(3勝クラス),1400,ダ,NoClass
2022/11/26,キャピタルS(L),1600,芝,(L)
2022/11/26,3歳以上2勝クラス,1600,芝,NoClass
2022/11/26,2歳未勝利,1800,ダ,未勝利
2022/11/26,2歳未勝利,1200,ダ,未勝利
2022/11/26,2歳未勝利,1400,芝,未勝利
2022/11/26,2歳新馬,1800,ダ,新馬
2022/11/26,2歳新馬,1600,芝,新馬
2022/11/26,3歳以上1勝クラス,2000,ダ,NoClass
2022/11/26,3歳以上1勝クラス,1200,ダ,NoClass
2022/11/26,3歳以上2勝クラス,1800,ダ,NoClass
2022/11/26,江坂特別(2勝クラス),2600,芝,NoClass
2022/11/26,茨木S(3勝クラス),1800,ダ,NoClass
2022/11/26,ラジオN杯京都2歳S(G3),2000,芝,G3
2022/11/26,3歳以上2勝クラス,1200,芝,NoClass
2022/11/20,2歳未勝利,1150,ダ,未勝利
2022/11/20,2歳未勝利,1700,ダ,未勝利
2022/11/20,3歳以上1勝クラス,1700,ダ,NoClass
2022/11/20,障害3歳以上未勝利,2770,障,未勝利
2022/11/20,障害3歳以上未勝利,2770,障,未勝利
2022/11/20,2歳新馬,1700,ダ,新馬
2022/11/20,3歳以上1勝クラス,1800,芝,NoClass
2022/11/20,3歳以上1勝クラス,1150,ダ,NoClass
2022/11/20,磐梯山特別(1勝クラス),2600,芝,NoClass
2022/11/20,五色沼特別(2勝クラス),1800,芝,NoClass
2022/11/20,福島民友C(L),1700,ダ,(L)
2022/11/20,3歳以上1勝クラス,1200,芝,NoClass
2022/11/20,2歳未勝利,1400,ダ,未勝利
2022/11/20,2歳未勝利,1600,芝,未勝利
2022/11/20,2歳未勝利,1800,芝,未勝利
2022/11/20,3歳以上1勝クラス,1400,ダ,NoClass
2022/11/20,2歳新馬,2000,芝,新馬
2022/11/20,2歳新馬,1400,芝,新馬
2022/11/20,3歳以上1勝クラス,1600,ダ,NoClass
2022/11/20,赤松賞(1勝クラス),1600,芝,NoClass
2022/11/20,3歳以上2勝クラス,2100,ダ,NoClass
2022/11/20,南武特別(2勝クラス),2400,芝,NoClass
2022/11/20,霜月S(OP),1400,ダ,OP
2022/11/20,3歳以上2勝クラス,1400,芝,NoClass
2022/11/20,2歳未勝利,1400,ダ,未勝利
2022/11/20,2歳未勝利,1800,ダ,未勝利
2022/11/20,2歳未勝利,1600,芝,未勝利
2022/11/20,2歳新馬,2000,芝,新馬
2022/11/20,2歳新馬,1800,芝,新馬
2022/11/20,3歳以上1勝クラス,1800,ダ,NoClass
2022/11/20,3歳以上1勝クラス,1400,ダ,NoClass
2022/11/20,秋明菊賞(1勝クラス),1400,芝,NoClass
2022/11/20,3歳以上2勝クラス,1800,ダ,NoClass
2022/11/20,再度山特別(2勝クラス),1800,芝,NoClass
2022/11/20,マイルチャンピオンS(G1),1600,芝,G1
2022/11/20,姫路S(3勝クラス),1400,ダ,NoClass
2022/11/19,2歳未勝利,1700,ダ,未勝利
2022/11/19,3歳以上1勝クラス,1700,ダ,NoClass
2022/11/19,2歳未勝利,1800,芝,未勝利
2022/11/19,2歳未勝利,1200,芝,未勝利
2022/11/19,2歳新馬,1800,芝,新馬
2022/11/19,3歳以上1勝クラス,2400,ダ,NoClass
2022/11/19,3歳以上1勝クラス,1200,芝,NoClass
2022/11/19,3歳以上1勝クラス,1150,ダ,NoClass
2022/11/19,三春駒特別(1勝クラス),1800,芝,NoClass
2022/11/19,西郷特別(2勝クラス),1150,ダ,NoClass
2022/11/19,みちのくS(3勝クラス),1200,芝,NoClass
2022/11/19,3歳以上1勝クラス,2000,芝,NoClass
2022/11/19,2歳未勝利,1300,ダ,未勝利
2022/11/19,2歳未勝利,2000,芝,未勝利
2022/11/19,2歳未勝利,1600,ダ,未勝利
2022/11/19,2歳新馬,1400,ダ,新馬
2022/11/19,2歳新馬,1600,芝,新馬
2022/11/19,2歳1勝クラス,1400,芝,NoClass
2022/11/19,3歳以上2勝クラス,1400,ダ,NoClass
2022/11/19,秋陽ジャンプS(OP),3110,障,OP
2022/11/19,晩秋S(3勝クラス),2100,ダ,NoClass
2022/11/19,秋色S(3勝クラス),1600,芝,NoClass
2022/11/19,東京スポーツ杯2歳S(G2),1800,芝,G2
2022/11/19,3歳以上1勝クラス,1600,芝,NoClass
2022/11/19,2歳未勝利,1400,ダ,未勝利
2022/11/19,2歳未勝利,1800,ダ,未勝利
2022/11/19,2歳未勝利,1800,芝,未勝利
2022/11/19,2歳未勝利,2000,芝,未勝利
2022/11/19,2歳新馬,1200,芝,新馬
2022/11/19,2歳新馬,1400,ダ,新馬
2022/11/19,3歳以上1勝クラス,1800,ダ,NoClass
2022/11/19,3歳以上2勝クラス,1200,ダ,NoClass
2022/11/19,出石特別(2勝クラス),1800,ダ,NoClass
2022/11/19,尼崎S(3勝クラス),2400,芝,NoClass
2022/11/19,アンドロメダS(L),2000,芝,(L)
2022/11/19,3歳以上1勝クラス,1600,芝,NoClass
2022/11/13,2歳未勝利,1700,ダ,未勝利
2022/11/13,2歳未勝利,2000,芝,未勝利
2022/11/13,3歳以上1勝クラス,1700,ダ,NoClass
2022/11/13,障害3歳以上未勝利,2750,障,未勝利
2022/11/13,障害3歳以上未勝利,2750,障,未勝利
2022/11/13,3歳以上1勝クラス,1700,ダ,NoClass
2022/11/13,3歳以上1勝クラス,1200,芝,NoClass
2022/11/13,3歳以上1勝クラス,1800,芝,NoClass
2022/11/13,福島2歳S(OP),1200,芝,OP
2022/11/13,福島放送賞(2勝クラス),1700,ダ,NoClass
2022/11/13,福島記念(G3),2000,芝,G3
2022/11/13,3歳以上1勝クラス,1150,ダ,NoClass
2022/11/13,2歳未勝利,1400,ダ,未勝利
2022/11/13,2歳未勝利,1800,芝,未勝利
2022/11/13,2歳未勝利,1400,芝,未勝利
2022/11/13,2歳未勝利,1600,ダ,未勝利
2022/11/13,2歳新馬,1800,芝,新馬
2022/11/13,2歳新馬,1600,芝,新馬
2022/11/13,3歳以上1勝クラス,1600,ダ,NoClass
2022/11/13,3歳以上2勝クラス,1300,ダ,NoClass
2022/11/13,銀嶺S(3勝クラス),1400,ダ,NoClass
2022/11/13,ユートピアS(3勝クラス),1800,芝,NoClass
2022/11/13,オーロC(L),1400,芝,(L)
2022/11/13,3歳以上2勝クラス,1600,芝,NoClass
2022/11/13,2歳未勝利,1800,ダ,未勝利
2022/11/13,2歳未勝利,1200,ダ,未勝利
2022/11/13,2歳未勝利,1400,芝,未勝利
2022/11/13,2歳未勝利,1600,芝,未勝利
2022/11/13,2歳新馬,1800,芝,新馬
2022/11/13,3歳以上1勝クラス,1800,ダ,NoClass
2022/11/13,3歳以上2勝クラス,2000,ダ,NoClass
2022/11/13,3歳以上2勝クラス,2200,芝,NoClass
2022/11/13,黄菊賞(1勝クラス),2000,芝,NoClass
2022/11/13,室町S(OP),1200,ダ,OP
2022/11/13,エリザベス女王杯(G1),2200,芝,G1
2022/11/13,ドンカスターC(2勝クラス),1400,ダ,NoClass
2022/11/12,2歳未勝利,1150,ダ,未勝利
2022/11/12,2歳未勝利,1700,ダ,未勝利
2022/11/12,2歳未勝利,1200,芝,未勝利
2022/11/12,3歳以上1勝クラス,1150,ダ,NoClass
2022/11/12,2歳新馬,2000,芝,新馬
2022/11/12,3歳以上1勝クラス,1200,芝,NoClass
2022/11/12,3歳以上1勝クラス,1700,ダ,NoClass
2022/11/12,3歳以上1勝クラス,2600,芝,NoClass
2022/11/12,二本松特別(1勝クラス),2000,芝,NoClass
2022/11/12,会津特別(2勝クラス),1200,芝,NoClass
2022/11/12,奥羽S(3勝クラス),1700,ダ,NoClass
2022/11/12,3歳以上1勝クラス,1200,芝,NoClass
2022/11/12,2歳未勝利,1600,ダ,未勝利
2022/11/12,2歳未勝利,1600,芝,未勝利
2022/11/12,2歳未勝利,2000,芝,未勝利
2022/11/12,2歳新馬,1600,ダ,新馬
2022/11/12,2歳新馬,1600,芝,新馬
2022/11/12,3歳以上1勝クラス,1800,芝,NoClass
2022/11/12,3歳以上1勝クラス,2100,ダ,NoClass
2022/11/12,3歳以上2勝クラス,1600,ダ,NoClass
2022/11/12,オキザリス賞(1勝クラス),1400,ダ,NoClass
2022/11/12,奥多摩S(3勝クラス),1400,芝,NoClass
2022/11/12,東京中日S杯武蔵野S(G3),1600,ダ,G3
2022/11/12,3歳以上2勝クラス,1800,芝,NoClass
2022/11/12,2歳未勝利,1800,ダ,未勝利
2022/11/12,2歳未勝利,1400,ダ,未勝利
2022/11/12,2歳未勝利,2000,芝,未勝利
2022/11/12,2歳新馬,1800,ダ,新馬
2022/11/12,2歳新馬,1600,芝,新馬
2022/11/12,3歳以上1勝クラス,1400,ダ,NoClass
2022/11/12,3歳以上1勝クラス,1200,ダ,NoClass
2022/11/12,京都ジャンプS(J.G3),3140,障,G3
2022/11/12,岸和田S(3勝クラス),2000,芝,NoClass
2022/11/12,堺S(3勝クラス),1800,ダ,NoClass
2022/11/12,デイリー杯2歳S(G2),1600,芝,G2
2022/11/12,3歳以上2勝クラス,1400,芝,NoClass
2022/11/06,2歳未勝利,1700,ダ,未勝利
2022/11/06,2歳未勝利,1200,芝,未勝利
2022/11/06,3歳以上1勝クラス,1700,ダ,NoClass
2022/11/06,障害3歳以上未勝利,2750,障,未勝利
2022/11/06,2歳新馬,1200,芝,新馬
2022/11/06,2歳未勝利,1800,芝,未勝利
2022/11/06,3歳以上1勝クラス,1150,ダ,NoClass
